time_sec,occupancy_blocks,free_blocks,clean_blocks,dirty_blocks,rd_hits,rd_misses,rd_total,wr_hits,wr_misses,wr_total,cache_rd_blocks,cache_wr_blocks,core_rd_blocks,core_wr_blocks,host_rd_blocks,host_wr_blocks,cache_wr_delta,core_wr_delta,host_wr_delta,cache_wr_MB,core_wr_MB,host_wr_MB,nvme_host_MB,nvme_media_MB,nvme_host_delta_MB,nvme_media_delta_MB
40.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
42.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
44.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
46.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
48.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
50.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
52.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
54.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
56.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
58.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
60.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
62.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
64.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
66.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
68.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
70.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
72.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
74.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
76.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
78.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
80.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
82.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
84.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
86.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
88.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
90.00,8,454294766,8,0,0,4,4,0,0,0,2,9,9,0,11,0,0,0,0,0.04,0.00,0.00,3935267779.88,6509546032.85,0.00,0.00
