time_sec,host_write_MB,cache_write_MB,backend_write_MB,gc_write_MB,host_write_delta_MB,cache_write_delta_MB,backend_write_delta_MB,gc_write_delta_MB,nvme_host_written_MB,nvme_media_written_MB,nvme_host_delta_MB,nvme_media_delta_MB,backend_nand_written_MB,backend_nand_delta_MB,cache_read_MB,backend_read_MB,valid_blocks,write_hit_count,gc_victim_blocks,evict_victim_blocks,gc_count,evict_count,flush_count,gc_segments_allocated
1305.24,880317.04,880317.04,0.00,0.00,2824.98,2824.98,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,134667488,90693674,0,0,0,0,15162438,0
1307.24,883128.47,883128.47,0.00,0.00,2811.43,2811.43,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,135074576,91006312,0,0,0,0,15210767,0
1309.24,885929.18,885929.18,0.00,0.00,2800.71,2800.71,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,135693398,91104472,0,0,0,0,15258903,0
1311.24,888752.73,888752.73,0.00,0.00,2823.55,2823.55,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,136130791,91389908,0,0,0,0,15307480,0
1313.24,891596.30,891596.30,0.00,0.00,2843.57,2843.57,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,136494292,91754362,0,0,0,0,15356367,0
1315.24,894447.91,894447.91,0.00,0.00,2851.60,2851.60,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,136790716,92187948,0,0,0,0,15405399,0
1317.24,897270.12,897270.12,0.00,0.00,2822.21,2822.21,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,137145234,92555916,0,0,0,0,15453874,0
1319.24,900079.15,900079.15,0.00,0.00,2809.03,2809.03,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,137431102,92989160,0,0,0,0,15502153,0
1321.24,902733.88,902733.88,0.00,0.00,2654.73,2654.73,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,137522190,93577682,0,0,0,0,15547848,0
1323.24,905292.58,905292.58,0.00,0.00,2558.70,2558.70,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,137895844,93859056,0,0,0,0,15592011,0
1325.24,907858.86,907858.86,0.00,0.00,2566.28,2566.28,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,138213360,94198508,0,0,0,0,15636204,0
1327.24,910424.96,910424.96,0.00,0.00,2566.10,2566.10,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,138432348,94636441,0,0,0,0,15680573,0
1329.24,913040.08,913040.08,0.00,0.00,2615.12,2615.12,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,138594791,95143470,0,0,0,0,15725724,0
1331.24,915722.80,915722.80,0.00,0.00,2682.71,2682.71,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,138873140,95551896,0,0,0,0,15772009,0
1333.24,918371.15,918371.15,0.00,0.00,2648.36,2648.36,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,138875724,96227291,0,0,0,0,15817660,0
1335.24,921114.79,921114.79,0.00,0.00,2743.63,2743.63,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,139102290,96703095,0,0,0,0,15864846,0
1337.24,923849.56,923849.56,0.00,0.00,2734.77,2734.77,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,139338668,97166819,0,0,0,0,15911888,0
1339.24,926556.23,926556.23,0.00,0.00,2706.68,2706.68,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,139570100,97628296,0,0,0,0,15958605,0
1341.24,929319.09,929319.09,0.00,0.00,2762.85,2762.85,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,139819314,98086372,0,0,0,0,16006236,0
1343.24,932048.54,932048.54,0.00,0.00,2729.45,2729.45,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,140043076,98561350,0,0,0,0,16053258,0
1345.24,934760.48,934760.48,0.00,0.00,2711.94,2711.94,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,140227354,99071328,0,0,0,0,16099916,0
1347.24,937514.84,937514.84,0.00,0.00,2754.36,2754.36,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,140402806,99600993,0,0,0,0,16147308,0
1349.24,940314.90,940314.90,0.00,0.00,2800.06,2800.06,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,141016547,99704068,0,0,0,0,16195419,0
1351.24,943105.71,943105.71,0.00,0.00,2790.81,2790.81,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,141671483,99763580,0,0,0,0,16243316,0
1353.24,945922.27,945922.27,0.00,0.00,2816.55,2816.55,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,142368124,99787976,0,0,0,0,16291699,0
1355.24,948724.99,948724.99,0.00,0.00,2802.72,2802.72,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,142767747,100105850,0,0,0,0,16339944,0
1357.24,951544.58,951544.58,0.00,0.00,2819.59,2819.59,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,142981612,100613801,0,0,0,0,16388351,0
1359.24,954381.39,954381.39,0.00,0.00,2836.80,2836.80,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,143180760,101140875,0,0,0,0,16437153,0
1361.24,957211.37,957211.37,0.00,0.00,2829.98,2829.98,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,143338432,101707678,0,0,0,0,16485838,0
1363.24,960064.19,960064.19,0.00,0.00,2852.82,2852.82,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,143516249,102260184,0,0,0,0,16534882,0
1365.24,962895.09,962895.09,0.00,0.00,2830.90,2830.90,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,143811256,102689887,0,0,0,0,16583601,0
1367.24,965732.13,965732.13,0.00,0.00,2837.04,2837.04,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,143991724,103235702,0,0,0,0,16632387,0
1369.24,968542.99,968542.99,0.00,0.00,2810.86,2810.86,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,144227960,103719045,0,0,0,0,16680810,0
1371.24,971370.38,971370.38,0.00,0.00,2827.39,2827.39,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,144235792,104435024,0,0,0,0,16729469,0
1373.24,974180.29,974180.29,0.00,0.00,2809.92,2809.92,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,144432901,104957254,0,0,0,0,16777764,0
1375.24,976980.28,976980.28,0.00,0.00,2799.99,2799.99,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,144706636,105400316,0,0,0,0,16825925,0
1377.24,979783.96,979783.96,0.00,0.00,2803.68,2803.68,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,144903060,105921633,0,0,0,0,16874118,0
1379.24,982594.67,982594.67,0.00,0.00,2810.71,2810.71,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,145070845,106473391,0,0,0,0,16922453,0
1381.24,985429.58,985429.58,0.00,0.00,2834.91,2834.91,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,145264208,107005764,0,0,0,0,16971268,0
1383.24,988268.95,988268.95,0.00,0.00,2839.37,2839.37,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,145488704,107508147,0,0,0,0,17020042,0
1385.24,991045.12,991045.12,0.00,0.00,2776.17,2776.17,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,145646660,108060890,0,0,0,0,17067663,0
1387.24,993816.52,993816.52,0.00,0.00,2771.40,2771.40,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,145808980,108608049,0,0,0,0,17115416,0
1389.24,996567.02,996567.02,0.00,0.00,2750.50,2750.50,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,146128961,108992196,0,0,0,0,17162720,0
1391.24,999313.60,999313.60,0.00,0.00,2746.58,2746.58,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,146519470,109304811,0,0,0,0,17209952,0
1393.24,1002069.13,1002069.13,0.00,0.00,2755.53,2755.53,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,146886381,109643316,0,0,0,0,17257438,0
1395.24,1004849.31,1004849.31,0.00,0.00,2780.18,2780.18,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,147229731,110011692,0,0,0,0,17305244,0
1397.24,1007621.10,1007621.10,0.00,0.00,2771.79,2771.79,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,147492269,110458732,0,0,0,0,17352923,0
1399.24,1010403.01,1010403.01,0.00,0.00,2781.91,2781.91,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,147828756,110834414,0,0,0,0,17400808,0
1401.24,1013198.06,1013198.06,0.00,0.00,2795.05,2795.05,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,148403907,110974796,0,0,0,0,17448845,0
1403.24,1016023.72,1016023.72,0.00,0.00,2825.66,2825.66,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,149049460,111052612,0,0,0,0,17497408,0
1405.24,1018845.02,1018845.02,0.00,0.00,2821.30,2821.30,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,149310001,111514325,0,0,0,0,17545927,0
1407.24,1021636.12,1021636.12,0.00,0.00,2791.10,2791.10,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,149564576,111974272,0,0,0,0,17593983,0
1409.24,1024427.32,1024427.32,0.00,0.00,2791.19,2791.19,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,149894102,112359291,0,0,0,0,17642112,0
1411.24,1027272.22,1027272.22,0.00,0.00,2844.90,2844.90,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,150252200,112729488,0,0,0,0,17691066,0
1413.24,1030109.56,1030109.56,0.00,0.00,2837.34,2837.34,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,150522324,113185724,0,0,0,0,17739920,0
1415.24,1032933.76,1032933.76,0.00,0.00,2824.20,2824.20,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,150872536,113558506,0,0,0,0,17788526,0
1417.24,1035761.66,1035761.66,0.00,0.00,2827.91,2827.91,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,151177063,113977923,0,0,0,0,17837166,0
1419.24,1038593.80,1038593.80,0.00,0.00,2832.14,2832.14,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,151511189,114368824,0,0,0,0,17885873,0
1421.24,1041391.04,1041391.04,0.00,0.00,2797.23,2797.23,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,152023104,114573001,0,0,0,0,17933959,0
1423.24,1044237.30,1044237.30,0.00,0.00,2846.26,2846.26,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,152148976,115175772,0,0,0,0,17982957,0
1425.24,1047080.11,1047080.11,0.00,0.00,2842.81,2842.81,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,152220216,115832291,0,0,0,0,18031904,0
1427.24,1049927.79,1049927.79,0.00,0.00,2847.69,2847.69,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,152284988,116496527,0,0,0,0,18080893,0
1429.24,1052784.29,1052784.29,0.00,0.00,2856.49,2856.49,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,152614837,116897940,0,0,0,0,18130047,0
1431.24,1055624.10,1055624.10,0.00,0.00,2839.82,2839.82,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,152809986,117429784,0,0,0,0,18178845,0
1433.24,1058439.00,1058439.00,0.00,0.00,2814.90,2814.90,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,152894848,118065537,0,0,0,0,18227175,0
1435.24,1061258.65,1061258.65,0.00,0.00,2819.65,2819.65,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,153231110,118451105,0,0,0,0,18275645,0
1437.24,1064063.29,1064063.29,0.00,0.00,2804.64,2804.64,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,153553809,118846394,0,0,0,0,18323931,0
1439.24,1066811.09,1066811.09,0.00,0.00,2747.80,2747.80,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,153950079,119153560,0,0,0,0,18371104,0
1441.24,1069544.22,1069544.22,0.00,0.00,2733.13,2733.13,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,154293364,119509956,0,0,0,0,18418000,0
1443.24,1072296.52,1072296.52,0.00,0.00,2752.30,2752.30,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,154698468,119809440,0,0,0,0,18465224,0
1445.24,1074999.50,1074999.50,0.00,0.00,2702.98,2702.98,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,154960556,120239316,0,0,0,0,18511569,0
1447.24,1077779.86,1077779.86,0.00,0.00,2780.36,2780.36,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,155292325,120619320,0,0,0,0,18559252,0
1449.24,1080603.14,1080603.14,0.00,0.00,2823.27,2823.27,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,155654196,120980207,0,0,0,0,18607768,0
1451.24,1083375.64,1083375.64,0.00,0.00,2772.50,2772.50,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,155833500,121510663,0,0,0,0,18655264,0
1453.24,1086131.68,1086131.68,0.00,0.00,2756.04,2756.04,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,156003388,122046321,0,0,0,0,18702566,0
1455.24,1088887.88,1088887.88,0.00,0.00,2756.20,2756.20,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,156236094,122519202,0,0,0,0,18749883,0
1457.24,1091633.03,1091633.03,0.00,0.00,2745.16,2745.16,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,156661932,122796124,0,0,0,0,18796930,0
1459.24,1094459.80,1094459.80,0.00,0.00,2826.77,2826.77,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,157295517,122886192,0,0,0,0,18845513,0
1461.24,1097256.78,1097256.78,0.00,0.00,2796.98,2796.98,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,157376160,123521576,0,0,0,0,18893588,0
1463.24,1100047.30,1100047.30,0.00,0.00,2790.52,2790.52,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,157541552,124070557,0,0,0,0,18941474,0
1465.24,1102863.96,1102863.96,0.00,0.00,2816.66,2816.66,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,157607688,124725487,0,0,0,0,18989943,0
1467.24,1105651.44,1105651.44,0.00,0.00,2787.48,2787.48,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,157915248,125131521,0,0,0,0,19037857,0
1469.24,1108410.96,1108410.96,0.00,0.00,2759.52,2759.52,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,158165364,125587843,0,0,0,0,19085243,0
1471.24,1111149.15,1111149.15,0.00,0.00,2738.19,2738.19,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,158528827,125925356,0,0,0,0,19132127,0
1473.24,1113899.34,1113899.34,0.00,0.00,2750.19,2750.19,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,158886072,126272159,0,0,0,0,19179252,0
1475.24,1116703.08,1116703.08,0.00,0.00,2803.74,2803.74,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,159308641,126567348,0,0,0,0,19227414,0
1477.24,1119423.19,1119423.19,0.00,0.00,2720.11,2720.11,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,159488944,127083393,0,0,0,0,19274070,0
1479.24,1122132.57,1122132.57,0.00,0.00,2709.38,2709.38,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,159773919,127492020,0,0,0,0,19320486,0
1481.24,1124850.94,1124850.94,0.00,0.00,2718.36,2718.36,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,159962248,127999592,0,0,0,0,19367117,0
1483.24,1127574.98,1127574.98,0.00,0.00,2724.05,2724.05,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,160025184,128634012,0,0,0,0,19413744,0
1485.24,1130333.11,1130333.11,0.00,0.00,2758.12,2758.12,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,160382479,128982797,0,0,0,0,19461058,0
1487.24,1133135.02,1133135.02,0.00,0.00,2801.91,2801.91,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,160992531,129090034,0,0,0,0,19509185,0
1489.24,1135895.20,1135895.20,0.00,0.00,2760.18,2760.18,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,161369384,129419788,0,0,0,0,19556524,0
1491.24,1138733.16,1138733.16,0.00,0.00,2837.95,2837.95,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,161854824,129660864,0,0,0,0,19605253,0
1493.24,1141497.30,1141497.30,0.00,0.00,2764.14,2764.14,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,162266124,129957184,0,0,0,0,19652561,0
1495.24,1144246.46,1144246.46,0.00,0.00,2749.16,2749.16,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,162831510,130095584,0,0,0,0,19699656,0
1497.24,1147019.47,1147019.47,0.00,0.00,2773.01,2773.01,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,163338960,130298024,0,0,0,0,19747175,0
1499.24,1149847.05,1149847.05,0.00,0.00,2827.58,2827.58,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,163660121,130700724,0,0,0,0,19795802,0
1501.24,1152659.69,1152659.69,0.00,0.00,2812.64,2812.64,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,164083252,130997629,0,0,0,0,19844089,0
1503.24,1155466.14,1155466.14,0.00,0.00,2806.45,2806.45,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,164278548,131520783,0,0,0,0,19892289,0
1505.24,1158258.29,1158258.29,0.00,0.00,2792.15,2792.15,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,164618638,131895483,0,0,0,0,19940370,0
1507.24,1160981.87,1160981.87,0.00,0.00,2723.58,2723.58,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,164869940,132341418,0,0,0,0,19987077,0
1509.24,1163719.15,1163719.15,0.00,0.00,2737.29,2737.29,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,165183156,132728947,0,0,0,0,20034043,0
1511.24,1166443.03,1166443.03,0.00,0.00,2723.88,2723.88,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,165446217,133163199,0,0,0,0,20080718,0
1513.24,1169237.75,1169237.75,0.00,0.00,2794.71,2794.71,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,165652463,133672400,0,0,0,0,20128700,0
1515.24,1172042.57,1172042.57,0.00,0.00,2804.82,2804.82,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,166131231,133911667,0,0,0,0,20176855,0
1517.24,1174874.23,1174874.23,0.00,0.00,2831.66,2831.66,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,166526362,134241442,0,0,0,0,20225486,0
1519.24,1177674.81,1177674.81,0.00,0.00,2800.57,2800.57,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,166799175,134685576,0,0,0,0,20273545,0
1521.24,1180471.10,1180471.10,0.00,0.00,2796.29,2796.29,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,167088367,135112235,0,0,0,0,20321519,0
1523.24,1183241.76,1183241.76,0.00,0.00,2770.66,2770.66,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,167665988,135243902,0,0,0,0,20369021,0
1525.24,1186006.67,1186006.67,0.00,0.00,2764.91,2764.91,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,167866624,135751083,0,0,0,0,20416473,0
1527.24,1188765.55,1188765.55,0.00,0.00,2758.88,2758.88,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,167893236,136430745,0,0,0,0,20463831,0
1529.24,1191537.29,1191537.29,0.00,0.00,2771.73,2771.73,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,168087405,136946140,0,0,0,0,20511613,0
1531.24,1194268.59,1194268.59,0.00,0.00,2731.30,2731.30,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,168353818,137378941,0,0,0,0,20558528,0
1533.24,1197070.74,1197070.74,0.00,0.00,2802.15,2802.15,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,168600996,137849114,0,0,0,0,20606741,0
1535.24,1199805.40,1199805.40,0.00,0.00,2734.66,2734.66,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,168906988,138243195,0,0,0,0,20653726,0
1537.24,1202552.23,1202552.23,0.00,0.00,2746.83,2746.83,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,169273540,138579831,0,0,0,0,20700849,0
1539.24,1205346.30,1205346.30,0.00,0.00,2794.07,2794.07,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,169555159,139013494,0,0,0,0,20748853,0
1541.24,1208116.68,1208116.68,0.00,0.00,2770.38,2770.38,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,169763072,139514799,0,0,0,0,20796408,0
1543.24,1210911.09,1210911.09,0.00,0.00,2794.41,2794.41,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,170192924,139800316,0,0,0,0,20844401,0
1545.24,1213722.86,1213722.86,0.00,0.00,2811.77,2811.77,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,170522044,140191008,0,0,0,0,20892675,0
1547.24,1216472.57,1216472.57,0.00,0.00,2749.71,2749.71,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,171163511,140253468,0,0,0,0,20939742,0
1549.24,1219198.45,1219198.45,0.00,0.00,2725.88,2725.88,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,171781208,140333596,0,0,0,0,20986380,0
1551.24,1221976.22,1221976.22,0.00,0.00,2777.77,2777.77,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,172477520,140348392,0,0,0,0,21033954,0
1553.24,1224740.64,1224740.64,0.00,0.00,2764.42,2764.42,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,173105956,140427648,0,0,0,0,21081387,0
1555.24,1227448.69,1227448.69,0.00,0.00,2708.05,2708.05,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,173638149,140588716,0,0,0,0,21127951,0
1557.24,1230032.66,1230032.66,0.00,0.00,2583.96,2583.96,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,173999612,140888748,0,0,0,0,21172446,0
1559.24,1232655.65,1232655.65,0.00,0.00,2622.99,2622.99,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,174405582,141154264,0,0,0,0,21217594,0
1561.24,1235222.19,1235222.19,0.00,0.00,2566.54,2566.54,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,174934697,141282184,0,0,0,0,21261548,0
1563.24,1237787.22,1237787.22,0.00,0.00,2565.03,2565.03,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,175530088,141343440,0,0,0,0,21305827,0
1565.24,1240279.46,1240279.46,0.00,0.00,2492.24,2492.24,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,176055908,141455633,0,0,0,0,21348795,0
1567.24,1242781.61,1242781.61,0.00,0.00,2502.16,2502.16,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,176607901,141544192,0,0,0,0,21391878,0
1569.24,1245290.70,1245290.70,0.00,0.00,2509.09,2509.09,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,177245515,141548904,0,0,0,0,21435119,0
1571.24,1247836.02,1247836.02,0.00,0.00,2545.32,2545.32,0.00,0.00,127555338.44,164292504.17,0.00,0.00,844893175.78,0.00,0.00,0.00,177861648,141584372,0,0,0,0,21478998,0
